0.121343002,0.886628985,0.224989995,0.606706977,0.466690004,0.216333002,0.420767993,0.278223991,0.73487401,0.564438999,0.463059992,0.296985,0.482538998,0.656392992,0.75216502,0
0,0,0.593119979,0.684188008,0.720000029,0.216333002,0.481541008,0.168265998,0.784667015,0.56834197,0.588069022,0.296985,0.419903994,0.585892975,0.780691028,0
1,0.48922801,0.132067993,0.944477975,0.779999971,0.216333002,0.458498001,0.132727996,0.217372,0.582597017,0.015,0.54332298,0.528262973,0.648279011,0.676313996,0
1,0.48922801,0.132067993,0.944477975,0.779999971,0.216333002,0.458498001,0.132727996,0.217372,0.582597017,0.015,0.54332298,0.528262973,0.648279011,0.676313996,0
0.121343002,0.886628985,0.147488996,0.266249001,0.75,0.216333002,0.448677003,0.182512,0.144987002,0.573122025,0.723896027,0.54332298,0.499096006,0.466933012,0.750145972,0
1,0.48922801,0.162515,0.806100011,0.75,0.216333002,0.4736,0.114147,0.155968994,0.560679972,0.862336993,0.939149022,0.509600997,0.608655989,0.717301011,0
1,0.886628985,0.256228,0.998102009,0.391151994,0.216333002,0.465254009,0.219773993,0.369522005,0.570872009,0.862336993,0.108167,0.585686982,0.670879006,0.727919996,0
1,0.886628985,0.215895995,0.523115993,0.569999993,0.216333002,0.468508989,0.150837004,0.493833005,0.555769026,0.862336993,0.108167,0.622907996,0.63914001,0.733451009,0
0.121343002,0,0.387504995,0.539412975,0.569999993,0.216333002,0.468508989,0.122780003,0.242752001,0.583133996,0.862336993,0.379473001,0.454602003,0.466363996,0.755056977,0
1,0.48922801,0.0185844,0.643168986,0.51088202,0.134164006,0.479382008,0.082637303,0.209820002,0.557137012,0.138292998,0.429535002,0.49507001,0.621052027,0.622512996,0
1,0.48922801,0.192962006,0.860242009,0.51088202,0.948683023,0.459053993,0.078096896,0.939607978,0.574011981,0.646220028,0.308869004,0.532952011,0.59898901,0.705968976,0
0.121343002,1,0.200078994,0.999580026,0.479999989,0.948683023,0.463782012,0.309338987,0.376731008,0.56032902,0.375,0.442945004,0.573108971,0.72556299,0.783308029,0
0.121343002,1,0.946223974,0.559624016,0.479999989,0.948683023,0.477407008,0.330262989,0.707863986,0.546110988,0.375,0.442945004,0.445643008,0.649417996,0.794317007,0
0.121343002,0,0.575326025,0.711120009,0.381837994,0.948683023,0.470169008,0.378594011,0.432756007,0.55737102,0.375,0.442945004,0.627991974,0.728902996,0.794359028,0
0.121343002,1,0.130881995,0.427774996,0.986813009,0.300000012,0.392872006,0.212597996,0.989435017,0.592254996,0.744731009,0.442945004,0.414723009,0.613816977,0.772141993,0
1,0.48922801,0.024515601,0.629404008,0.494773,0.119999997,0.487417996,0.043622099,0.00277008,0.564890027,0.015,0.094868302,0.483642012,0.613286018,0.655019999,0
0.121343002,0,0.028469799,0.046877898,0.029999999,0.626417994,0.468508989,0.191328004,0.368386,0.583133996,0.423467994,0.094868302,0.300368011,0.62805599,0.76542002,0
1,1,0.143140003,0.931311011,0.029999999,0.593970001,0.476545006,0.096544698,0.537380993,0.554400027,0.190918997,0.885888994,0.578588009,0.672357023,0.758125007,0
0.121343002,0,0.806643009,0.59237802,0.029999999,0.593970001,0.505346,0.300888985,0.932887018,0.527456999,0.190918997,0.885888994,0.449366003,0.494165987,0.783556998,0
1,0.886628985,0.272439986,0.996876001,0.029999999,0.933381021,0.468508989,0.029100699,0.252077997,0.574011981,0.190918997,0.25632,0.461362004,0.531822026,0.680164993,0
0.121343002,0,0.572162986,0.593416989,0.029999999,0.364966005,0.510055006,0.381352007,0.067753501,0.568486989,0.161555007,0.25632,0.372841001,0.548698008,0.805770993,0
1,1,0.179912999,0.869575977,0.029999999,0.119999997,0.477302015,0.208326995,0.777791023,0.555130005,0.154433995,0.25632,0.438636005,0.648523986,0.748311996,0
1,1,0.106761999,0.602514982,0,0,0.496562988,0.278223991,0.517203987,0.573713005,0.154433995,0.25632,0.525497019,0.659187019,0.708980978,0
1,0.886628985,0.234479994,0.697905004,0,0,0.467781991,0.122780003,0.639234006,0.573310018,0.154433995,0.067082003,0.585955977,0.646569014,0.733470976,0
0.121343002,0,0.784500003,0.59237802,0,0,0.477964014,0.201592997,0.891165018,0.555769026,0.154433995,0.067082003,0.422444999,0.249753997,0.77957201,0
1,0.886628985,0.244761005,0.951475978,0.362491012,0,0.473453999,0.224814996,0.412200004,0.542297006,0.462087989,0.271661997,0.623950005,0.644105017,0.743463993,0
1,0,0.188216999,0.315178007,0.362491012,0,0.462363005,0.096544698,0.216080993,0.558960974,0.462087989,0.271661997,0.57022202,0.633478999,0.70185101,0
1,0.48922801,0.240410998,0.999692976,0.362491012,0.816088021,0.468508989,0.029100699,0.252077997,0.574011981,0.194999993,0.059999999,0.358374,0.541815996,0.665364981,0
0.121343002,0.410869002,0.323448002,0.969534993,0.349857002,0.816088021,0.47418201,0.074679397,0.420901,0.561241984,0.194999993,0.059999999,0.615029991,0.581167996,0.689109027,0
1,1,0.207591996,0.530314028,0.421070009,0.180000007,0.458498001,0.124430001,0.778415024,0.564354002,0.194999993,0.517880023,0.505482972,0.50712198,0.756088018,0
0.121343002,0,0.480031997,0.639185011,0.573149025,0.180000007,0.486187994,0.431813985,0.349972993,0.554582,0.194999993,0.517880023,0.654353023,0.66237402,0.822870016,0
1,0.410869002,0.289442003,0.860915005,0.090000004,0.424264014,0.450982988,0.183838993,0.402942985,0.575347006,0.194999993,0.517880023,0.586512983,0.698670983,0.740001023,0
1,0.410869002,0.0110716,0.860915005,0.362491012,0.424264014,0.468508989,0.183838993,0.402942985,0.564890027,0.147733003,0.517880023,0.134957999,0.553900003,0.683965981,0
0.121343002,0,0.603004992,0.726611018,0.642027974,0.424264014,0.459053993,0.461555004,0.127424002,0.574011981,0.147733003,0.517880023,0.300527006,0.544389009,0.822809994,0
0.121343002,0,0.103597999,0.35779801,0.029999999,0.424264014,0.468786001,0.618358016,0.318172008,0.583401024,0,0.517880023,0.592774987,0.712845027,0.773078024,0
1,1,0.099644102,0.277561992,0.189737007,0.424264014,0.461140007,0.169433996,0.923417985,0.576023996,0.270415992,0.450998992,0.462902009,0.598728001,0.721671999,0
0.121343002,0,0.72083801,0.587040007,0.254557997,0.873613,0.466145009,0.229716003,0.639805019,0.580852985,0.270415992,0.450998992,0.575412989,0.715717018,0.802685976,0
0.121343002,0,0.667061985,0.547127008,0.254557997,0.873613,0.435649991,0.398485988,0.116369002,0.569675028,0.135000005,0.450998992,0.337422013,0.569873989,0.808772027,0
0.121343002,0.886628985,0.217873007,0.334895998,0.657950997,0.873613,0.458492994,0.283908993,0.489791989,0.58259201,0.135000005,0.300000012,0.584435999,0.664564013,0.780649006,0
1,0.886628985,0.243970007,0.331315994,0.737901986,0.402491987,0.475728005,0.26078999,0.656193018,0.553611994,0.135000005,0.300000012,0.530519009,0.657360971,0.745314002,0
0.121343002,0,0.092526697,0.261920005,0.737901986,0.402491987,0.459170014,0.549970984,0.89685601,0.647096992,0.298873007,0.300000012,0.549097002,0.65071702,0.787078977,0
0.121343002,0.48922801,0.444840014,0.772403002,0.421070009,0.402491987,0.464253992,0.184893996,0.0461004,0.560786009,0.298873007,0.300000012,0.292501986,0.375147998,0.764321983,0
1,1,0.172399998,0.712743998,0.611881971,0.402491987,0.459906995,0.30420199,0.230566993,0.574833989,0.741096973,0.300000012,0.521577001,0.630711019,0.776071012,0
1,0.48922801,0.136022002,0.948436022,0.660681009,0.807217002,0.468508989,0.0616173,0.875346005,0.564890027,0.120934002,0.323110014,0.567991972,0.650669992,0.654931009,0
0.121343002,0.886628985,0.112692997,0.135735005,0.660681009,0.807217002,0.449065,0.195068002,0.721629977,0.573495984,0.982357025,0.360000014,0.502798975,0.673990011,0.774509013,0
1,1,0.151443005,0.622848988,0.361247987,0.807217002,0.468217999,0.229716003,0.577145994,0.573731005,0.403887004,0.360000014,0.599031985,0.687726021,0.77590102,0
1,0.886628985,0.172399998,0.999967992,0.424264014,0.807217002,0.494572997,0.172027007,0.737496972,0.562672019,0.328976005,0.360000014,0.485229999,0.654469013,0.750806987,0
1,0.886628985,0.0292606,0.126259997,0.029999999,0.807217002,0.475600004,0.082637303,0.645775974,0.553488016,0.075000003,0.419999987,0.555922985,0.656486988,0.540476024,0
1,0.48922801,0.185844004,0.789188981,0.637808979,0.807217002,0.468508989,0.051385202,0.229556993,0.564890027,0.262392998,0,0.512309015,0.651278019,0.715762973,0
0.121343002,1,0.129299998,0.620245993,0.724982977,0.807217002,0.46528101,0.164707005,0.904763997,0.552654028,0.262392998,0,0.366158009,0.562970996,0.784810007,0
0.121343002,1,0.109134004,0.324198991,0.445982009,0.807217002,0.421516001,0.32990101,0.554512978,0.565159976,0.262392998,0,0.591580987,0.693938971,0.780846,0
0.121343002,1,0.148674995,0.611925006,0.807775021,0.989544988,0.485592008,0.326368004,0.880012989,0.554006994,0.262392998,0,0.378145993,0.602728009,0.777971983,0
1,1,0.177541003,0.877202988,0.807775021,0.989544988,0.468508989,0.185156003,0.750693023,0.564890027,0.522422016,0.442945004,0.538640976,0.62370199,0.780668974,0
1,0.886628985,0.291023999,0.761474013,0.807775021,0.169706002,0.468508989,0.065735497,0.982437015,0.564890027,0.522422016,0.442945004,0.507459998,0.157569006,0.740736008,0
1,1,0.234084994,1,0.657950997,0.169706002,0.501600027,0.351018995,0.372442991,0.52384299,0.301869005,0.283019006,0.582737029,0.704077005,0.770403028,0
1,0.410869002,0.25978601,0.998205006,0.36619699,0.456945986,0.459053993,0.311464012,0.396468014,0.574011981,0.797261,0.75,0.600594997,0.678725004,0.760891974,0
1,0.410869002,0.277184993,0.848460972,0.711196005,0.247385994,0.464872986,0.299071997,0.413114011,0.57050401,0.797261,0.75,0.630667984,0.688651979,0.725750029,0
0.121343002,0,0.535389006,0.79045701,0.61846602,0.247385994,0.487679005,0.328202993,0.146010995,0.556020021,0.666108012,0.75,0.520173013,0.564709008,0.806394994,0
1,0.886628985,0.228549004,0.975353003,0.276585996,0.247385994,0.459053993,0.299773008,0.457215011,0.574011981,0.888046026,0.0424264,0.574743986,0.670341015,0.762465,0
0.121343002,0.886628985,0.133650005,0.273214012,0.662721992,0.763674974,0.458492994,0.27075699,0.256146014,0.58259201,0.361247987,0.0424264,0.564656019,0.683302999,0.774393022,0
0.121343002,0,0.691972971,0.657222986,0.270000011,0.305940986,0.465835989,0.494722009,0.387851,0.553189993,0.361247987,0.0424264,0.625984013,0.749193013,0.826137006,0
1,0.886628985,0.148674995,0.323653013,0.483734995,0.305940986,0.440290987,0.242925003,0.160023004,0.565030992,0.424793988,0.0424264,0.469850004,0.557452977,0.740764976,0
1,0.886628985,0.199683994,0.914694011,0.483734995,0.305940986,0.475600004,0.112334996,0.626039028,0.553488016,0.094868302,0.029999999,0.489686996,0.646077991,0.723349988,0
1,0.48922801,0.173585996,0.787859023,0.180000007,0.305940986,0.468508989,0.051385202,0.274598986,0.564890027,0.029999999,0.254557997,0.444855988,0.506440997,0.601810992,0
0,0,0.74654001,0.615553975,0.360000014,0.305940986,0.473583996,0.44174099,0.386435986,0.578908026,0.029999999,0.254557997,0.651803017,0.761920989,0.800495028,0
1,1,0.220641002,0.936811984,0.941541016,0.305940986,0.430691004,0.306109995,0.824280024,0.574011981,0.30923301,0.254557997,0.437548012,0.58346498,0.764518023,0
1,1,0.169237003,0.805939019,0.180000007,0.305940986,0.482858002,0.250274986,0.651220024,0.551369011,0.764999986,0.720624983,0.582373977,0.695788026,0.740279019,0
0.121343002,0,0.605377972,0.640613973,0.55072701,0.305940986,0.494839013,0.420136988,0.281495005,0.544685006,0.764999986,0.720624983,0.631161988,0.551669002,0.801108003,0
1,0.886628985,0.204033002,0.942063987,0.0424264,0.305940986,0.468508989,0.029100699,0.00277008,0.574011981,0.607454002,0.660681009,0.460832,0.586594999,0.693179011,0
1,0.48922801,0.199683994,0.872119009,0.123692997,0.516139984,0.468508989,0.0725495,0.00277008,0.574011981,0.201245993,0.849057972,0.539276004,0.625792027,0.677057028,0
1,0.48922801,0.024910999,0.69017601,0.123692997,0.419999987,0.457163006,0.045975599,0.201011002,0.563066006,0.466690004,0.174928993,0.545670986,0.667104006,0.713554025,0
1,0,0.195730001,0.232299,0.474341989,0.419999987,0.468728006,0.352542013,0.774919987,0.555980027,0.466690004,0.174928993,0.487955004,0.640742004,0.772301972,0
1,1,0.168051004,0.882326007,0.474341989,0.419999987,0.440144986,0.508965015,0.743139982,0.592254996,0.563648999,0.174928993,0.466753006,0.635976017,0.787180007,0
0.121343002,1,0.122183003,0.35036099,0.474341989,0.419999987,0.471145988,0.568354011,0.882143974,0.558313012,0.276585996,0.174928993,0.336376011,0.587808013,0.779977977,0
0.121343002,0.410869002,0.344799995,0.89832598,0.684104979,0.059999999,0.460473001,0.096544698,0.288073987,0.575380027,0.809027016,0.174928993,0.423209012,0.589707017,0.713672996,0
1,0.48922801,0.125346005,0.867253006,0.684104979,0.059999999,0.477964014,0.215241998,0.316339999,0.555769026,0.850911021,0.558031976,0.571083009,0.716799974,0.77481401,0
1,0.886628985,0.088968001,0.105897002,0.684104979,0.059999999,0.47835201,0.243672997,0.699626029,0.565265,0.617919981,0.558031976,0.451629013,0.638131976,0.746291995,0
0.121343002,0.48922801,0.385527998,0.850431025,0.684104979,0.424264014,0.469963014,0.104261003,0.0960944,0.575415015,0.617919981,0.558031976,0.427493006,0.194854006,0.705205977,0
1,1,0.196915999,0.131173998,0.684104979,0.540000021,0.466901988,0.379453987,0.731298029,0.54509598,0.617919981,0.558031976,0.40517801,0.569172978,0.770204008,0
0.121343002,0.886628985,0.147488996,0.306517005,0,0.239999995,0.445342004,0.528625011,0.351350993,0.624634027,0.624260008,0.558031976,0.589370012,0.716425002,0.773707986,0
0.121343002,0,0.452353001,0.649764001,0.825408995,0.239999995,0.454048991,0.432036996,0.218903005,0.550939977,0.624260008,0.558031976,0.565277994,0.501119018,0.819233,0
1,0,0.394226998,0.557703972,0.825408995,0.239999995,0.440901995,0.189806998,0.465389013,0.556497991,0.624260008,0.426380008,0.662509024,0.705447972,0.746998012,0
0.121343002,0,0.455516011,0.636807978,0.825408995,0.119999997,0.452210993,0.502628028,0.108360998,0.567409992,0.0424264,0.426380008,0.393162996,0.554458022,0.770928025,0
1,0.886628985,0.221431002,0.602751017,0.0848528,0.119999997,0.449600011,0.045975599,0.552451015,0.564890027,0.0424264,0.323110014,0.560802996,0.574442029,0.690802991,0
1,0.48922801,0.064847797,0.943427026,0.0848528,0.119999997,0.481745005,0.068849199,0.699626029,0.550296009,0.187949002,0.757166028,0.499489993,0.618341029,0.709327996,0
1,0.886628985,0.249505997,0.966980994,0.234307006,0.323110014,0.468508989,0.094374999,0.0149549,0.555769026,0.887539029,0.150000006,0.479604006,0.572953999,0.677860022,0
0.121343002,1,0.111506999,0.372532994,0.067082003,0.720000029,0.468672007,0.190823004,0.076357499,0.583290994,0.331360996,0.150000006,0.346221,0.604465008,0.767969012,0
0.121343002,0,0.324238986,0.734030008,0.51088202,0.720000029,0.474088997,0.212153003,0.399251997,0.561151981,0.104999997,0.150000006,0.627768993,0.670202971,0.762477994,0
1,1,0.0268881,0.048495598,0.51088202,0.419999987,0.465600014,0.104261003,0.906675994,0.57120502,0.228964999,0.335409999,0.440064996,0.62470299,0.698496997,0
1,0.48922801,0.145512,0.88220799,0.51088202,0.419999987,0.48032701,0.030864,0.127424002,0.558049023,0.224999994,0.241868004,0.491118014,0.680020988,0.668109,0
1,1,0.056544099,0.247025996,0.182483003,0.419999987,0.475782007,0.104261003,0.844017029,0.562785029,0.356546015,0.804984987,0.462657005,0.631448984,0.730251014,0
1,0.886628985,0.153816,0.296730995,0.182483003,0.419999987,0.45530799,0.203007996,0.218574002,0.579518974,0.356546015,0.804984987,0.548367023,0.619027019,0.760852993,0
0.121343002,0,0.638197005,0.627831995,0.75,0.419999987,0.468638986,0.435274005,0.140619993,0.546773016,0.181245998,0.804984987,0.481918991,0.547160029,0.809675992,0
1,0.886628985,0.238434002,0.238799006,0.560446024,0.419999987,0.468508989,0.319876999,0.498008996,0.564890027,0.181245998,0.804984987,0.547231972,0.679651022,0.781947017,0
0.121343002,0.48922801,0.437721997,0.772302985,0.150000006,0.419999987,0.477964014,0.349925011,0.239893004,0.555769026,0.181245998,0.804984987,0.506000996,0.218367994,0.763710022,0
1,1,0.190193996,0.436982006,0.134164006,0.684104979,0.461353987,0.146456003,0.220748007,0.548865974,0.350178987,0.804984987,0.540711999,0.623336971,0.751612008,0
1,0.48922801,0.246738002,0.998422027,0.134164006,0.216333002,0.468508989,0.058108799,0.252077997,0.564890027,0.556820989,0,0.50146699,0.539511979,0.659336984,0
1,0.48922801,0.292210013,0.972687006,0.937229991,0.119999997,0.51523602,0.165903002,0.48079899,0.555242002,0.394587994,0,0.553439975,0.619004011,0.706918001,0
1,1,0.197706997,0.913492024,0.937229991,0.216333002,0.470465004,0.154436007,0.811083972,0.575899005,0.66424799,0,0.479059994,0.630118012,0.678173006,0
0.121343002,0,0.725188017,0.617137015,0.189737007,0.216333002,0.48546201,0.309338987,0.875346005,0.55388099,0.66424799,0,0.47903499,0.367453009,0.801267982,0
0.121343002,1,0.185449004,0.702575982,0.189737007,0.899999976,0.44529599,0.327349007,0.141391993,0.588102996,0.66424799,0,0.443863988,0.534864008,0.751188993,0
0.121343002,0.48922801,0.189797997,0.870962024,0.228472993,0.758947015,0.468508989,0.032531299,0.076357499,0.574011981,0.015,0.127278998,0.430813015,0.566455007,0.634101987,0
1,0.886628985,0.204429001,0.389889002,0.228472993,0.119999997,0.468508989,0.051385202,0.773213983,0.546647012,0.015,0.127278998,0.537449002,0.607555985,0.751501024,0
0.121343002,1,0.100435004,0.539022028,0.57078898,0.247385994,0.421236008,0.112791002,0.113035001,0.665228009,0.685584009,0.127278998,0.316633999,0.585371971,0.796525002,0
1,1,0.201265007,0.450866997,0.57078898,0.512639999,0.478798002,0.147818998,0.171593994,0.538330019,0.685584009,0.127278998,0.479817003,0.530851007,0.78393501,0
0.121343002,0,0.724397004,0.617137015,0.25632,0.512639999,0.500132978,0.292795986,0.186836004,0.577157021,0.685584009,0.127278998,0.497516006,0.393480986,0.809453011,0
1,1,0.205219001,0.875145018,0.25632,0.268328011,0.467054009,0.104261003,0.158752993,0.554364979,0.270415992,0.094868302,0.518020988,0.564706028,0.686962008,0
1,1,0.190588996,0.718531013,0.721248984,0.268328011,0.478520006,0.307462007,0.162671,0.538061976,0.270415992,0.540000021,0.569568992,0.640625,0.730368972,0
0.121343002,1,0.090549603,0.651862025,0.721248984,0.268328011,0.464060009,0.11637,0.980262995,0.606206,0.063639604,0.73545903,0.344339997,0.594099998,0.774334013,0
1,0.48922801,0.0395413,0.991232991,0.134164006,0.268328011,0.468508989,0.058108799,0.252077997,0.564890027,0.990454018,0.706116021,0.515245974,0.656184018,0.656888008,0
0.121343002,0.886628985,0.227758005,0.886319995,0.457929999,0.268328011,0.468508989,0.180362999,0.801759005,0.564890027,0.990454018,0.755380988,0.434210986,0.591525018,0.75654,0
1,0.886628985,0.173190996,0.48437199,0.342052996,0.268328011,0.425509989,0.229716003,0.078531504,0.569014013,0.496587992,0.755380988,0.511964023,0.605551004,0.737419009,0
1,1,0.227758005,0.896130025,0.379473001,0.119999997,0.480049014,0.157312006,0.418092996,0.557780981,0.496587992,0.755380988,0.584900022,0.627617002,0.750672996,0
1,0.886628985,0.266113013,0.980776012,0.70035702,0.119999997,0.462513,0.192083001,0.858700991,0.568226993,0.496587992,0.778267026,0.493847996,0.433234006,0.746253014,0
1,1,0.030446799,0.847944021,0.637808979,0.119999997,0.477964014,0.091587298,0.948934019,0.555769026,0,0.239999995,0.547214985,0.67632103,0.690060973,0
1,0.48922801,0.218268007,0.97151798,0.637808979,0.432666004,0.468508989,0.0230108,0.201011002,0.555769026,0.119999997,0.523927987,0.439640999,0.598621011,0.631493986,0
1,0,0.143930003,0.097312599,0.678822994,0.432666004,0.468508989,0.258042008,0.754980981,0.574011981,0.844807982,0.523927987,0.407528013,0.602231026,0.776944995,0
1,0.886628985,0.243178993,0.929913998,0.389999986,0.432666004,0.470872998,0.191075996,0.875346005,0.567170978,0.844807982,0.523927987,0.565791011,0.594362974,0.707665026,0
0.121343002,0,0.627520978,0.695052981,0.389999986,0.432666004,0.461591005,0.344590992,0.359167993,0.576458991,0.844807982,0.523927987,0.653819025,0.73269099,0.808466017,0
0.121343002,0,0.471332997,0.550844014,0.389999986,0.432666004,0.496872991,0.405506015,0.369522005,0.537524998,0.844807982,0.523927987,0.672468007,0.693753004,0.790051997,1
1,0.886628985,0.280743003,0.757035017,0.389999986,0.268328011,0.473491997,0.233897999,0.342756987,0.551454008,0.844807982,0.523927987,0.594352007,0.587763011,0.751834989,1
1,0.886628985,0.214313999,0.591427982,0.189737007,0.268328011,0.447236001,0.162284002,0.885253012,0.580852985,0.844807982,0.69778198,0.483328998,0.375259012,0.720758021,1
1,0.886628985,0.206009999,0.710159004,0.239999995,0.268328011,0.468508989,0.11637,0.481647998,0.564890027,0.689511001,0.69778198,0.658840001,0.602836013,0.737662971,1
1,0.886628985,0.227363005,0.765945971,0.540832996,0.779999971,0.459962994,0.141212001,0.791532993,0.574889004,0.689511001,0.961872995,0.49979201,0.470827997,0.747763991,1
1,0.410869002,0.26809001,0.995754004,0.360000014,0.059999999,0.481386989,0.220835999,0.325664997,0.559071004,0.665769994,0.888426006,0.541306973,0.631606996,0.740493,1
1,0.410869002,0.287070006,0.997568011,0.330000013,0.540000021,0.475127012,0.091587298,0.450318992,0.553031981,0.795000017,0.888426006,0.513266027,0.606185019,0.737128019,1
1,0.410869002,0.284301996,0.998978972,0.436807007,0.540000021,0.449600011,0.192083001,0.495508999,0.555769026,0.807775021,0.888426006,0.544187009,0.58940202,0.748295009,1
1,0.886628985,0.240806997,0.630795002,0.436807007,0.059999999,0.47418201,0.114147,0.846800983,0.570362985,0.807775021,0.059999999,0.461246014,0.560725987,0.728841007,1
1,0.886628985,0.213128,0.696686983,0.424264014,0.059999999,0.477964014,0.0725495,0.354209989,0.555769026,0.593970001,0.059999999,0.494224012,0.606222987,0.715658009,1
1,0.886628985,0.225780994,0.558893025,0.424264014,0.059999999,0.45796299,0.132727996,0.217372,0.554715991,0.593970001,0.209999993,0.561209023,0.611154974,0.746219993,1
1,0.886628985,0.226967007,0.558893025,0.424264014,0.059999999,0.48269099,0.0411328,0.875346005,0.56032902,0.593970001,0.209999993,0.503583014,0.644005001,0.745442986,1
1,0.886628985,0.216290995,0.575250983,0.424264014,0.059999999,0.459962994,0.138326004,0.476529986,0.574889004,0.593970001,0.094868302,0.412111998,0.564118028,0.742215991,1
1,0.886628985,0.236457005,0.564363003,0.994082987,0.134164006,0.469235986,0.102766998,0.610220015,0.556469977,0.593970001,0.831924975,0.535278022,0.625342011,0.749590993,1
1,0.886628985,0.25385499,0.867272973,0.692604005,0.134164006,0.477575004,0.235467002,0.549457014,0.582759023,0.578813016,0.689999998,0.53727603,0.644177973,0.734076023,1
1,0.886628985,0.181494996,0.759940028,0.692604005,0.134164006,0.456690997,0.122780003,0.612842977,0.571731985,0.307774007,0.212132007,0.525548995,0.59632498,0.733214021,1
1,0.886628985,0.236062005,0.946931005,0.429535002,0.134164006,0.477964014,0.265671998,0.370855987,0.555769026,0.28657499,0.483734995,0.576803029,0.712554991,0.774378002,1
1,0.886628985,0.241992995,0.630795002,0.429535002,0,0.48032701,0.142630994,0.614721,0.539806008,0.28657499,0,0.532092988,0.638231993,0.722855985,1
1,0.886628985,0.225780994,0.647467971,0.429535002,0.216333002,0.477964014,0.149838001,0.547643006,0.555769026,0.28657499,0.108167,0.56299001,0.640186012,0.716784,1
1,0.886628985,0.227363005,0.844305992,0.563648999,0.216333002,0.487417996,0.302828014,0.486995995,0.555769026,0.811803997,0.523927987,0.57219398,0.666369021,0.725364983,1
1,0.886628985,0.224198997,0.854875028,0.465725005,0.216333002,0.450711995,0.223985001,0.466138005,0.584206998,0.774354994,0.436807007,0.538366973,0.635479987,0.744983017,1
1,0.886628985,0.233293995,0.854875028,0.531601012,0.216333002,0.468508989,0.178459004,0.507730007,0.564890027,0.757166028,0.502892017,0.607155979,0.680036008,0.72783798,1
1,0.886628985,0.227363005,0.844305992,0.60373801,0.216333002,0.468508989,0.229111001,0.383628011,0.564890027,0.791595995,0.563648999,0.520039022,0.620353997,0.71923399,1
1,0.886628985,0.218268007,0.844305992,0.591692984,0.216333002,0.481207013,0.315259993,0.441630989,0.604506016,0.798389018,0.55072701,0.609269023,0.655565977,0.723396003,1
1,0.886628985,0.215499997,0.844305992,0.456945986,0.216333002,0.459565014,0.179550007,0.482430011,0.583626986,0.849057972,0.429535002,0.514578998,0.612022996,0.734385014,1
0.121343002,0.886628985,0.193752006,0.494296014,0.764853001,0.899999976,0.468508989,0.325998992,0.507993996,0.583133996,0.849057972,0.429535002,0.599949002,0.702376008,0.778605998,1
1,0.886628985,0.180703998,0.478412986,0.702282012,0.899999976,0.468508989,0.128849,0.427798003,0.564890027,0.849057972,0.429535002,0.538048029,0.598181009,0.777823985,1
